page,immigration_category,activity_type,citizenship,office,level,total_2025,grand_total,children_sum_2025,children_sum_grand,check,ocr_confidence_2025,ocr_confidence_grand
42,Economic,Security Screening,Belarus,CIO Sydney NS,office,,51,,,IN_FAILED_GROUP,none,majority
42,Economic,Security Screening,Belarus,Edmonton IRCC,office,,1,,,IN_FAILED_GROUP,empty,agree
42,Economic,Security Screening,Belarus,Etobicoke,office,,3,,,IN_FAILED_GROUP,empty,agree
42,Economic,Security Screening,Belarus,Fredericton IRCC,office,,2,,,IN_FAILED_GROUP,empty,agree
42,Economic,Security Screening,Belarus,Halifax,office,,,,,IN_FAILED_GROUP,empty,none
43,Economic,Security Screening,Belarus,Mexico City,office,,1,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Belarus,Montreal Immiaration,office,,1,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Belarus,RROC,office,,1,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Belarus,Sydney Australia,office,,1,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Belarus,Vancouver Immiaration,office,4,3,,,IN_FAILED_GROUP,agree,majority
43,Economic,Security Screening,Belarus,Warsaw,office,,3,,,IN_FAILED_GROUP,empty,majority
43,Economic,Security Screening,Belarus,Whitehorse IRCC,office,,6,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Belarus,Windsor,office,,1,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Beldium,,citizenship,3,2,3,23,MISMATCH,agree,majority
43,Economic,Security Screening,Beldium,Case Processing Centre Ottawa,office,1,7,,,IN_FAILED_GROUP,agree,agree
43,Economic,Security Screening,Beldium,CIO Sydney NS,office,1,4,,,IN_FAILED_GROUP,agree,agree
43,Economic,Security Screening,Beldium,Etobicoke,office,1,3,,,IN_FAILED_GROUP,agree,agree
43,Economic,Security Screening,Beldium,Montreal Immiaration,office,,2,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Beldium,Paris,office,,6,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Beldium,Whitehorse IRCC,office,,1,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Belize,,citizenship,1,4,1,4,reconciled,agree,agree
43,Economic,Security Screening,Belize,Case Processing Centre Edmonton,office,,2,,,ok_group,empty,agree
43,Economic,Security Screening,Belize,CIO Sydney NS,office,1,1,,,ok_group,agree,agree
43,Economic,Security Screening,Belize,Mexico City,office,,1,,,ok_group,empty,agree
43,Economic,Security Screening,Bhutan,,citizenship,1,3,1,5,MISMATCH,agree,majority
43,Economic,Security Screening,Bhutan,CIO Sydney NS,office,1,1,,,IN_FAILED_GROUP,agree,agree
43,Economic,Security Screening,Bhutan,Whitehorse IRCC,office,,4,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Bolivia,,citizenship,2,7,3,7,MISMATCH,majority,agree
43,Economic,Security Screening,Bolivia,Case Processing Centre Edmonton,office,,1,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Bolivia,Case Processing Centre Ottawa,office,,1,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Bolivia,CIO Sydney NS,office,3,4,,,IN_FAILED_GROUP,agree,agree
43,Economic,Security Screening,Bolivia,Whitehorse IRCC,office,,1,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Bosnia-Herceqovina,,citizenship,,2,0,23,MISMATCH,empty,majority
43,Economic,Security Screening,Bosnia-Herceqovina,Calaary Citizenship and Immiaration Canada,office,,1,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Bosnia-Herceqovina,Case Processing Centre Edmonton,office,,1,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Bosnia-Herceqovina,Case Processing Centre Ottawa,office,,2,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Bosnia-Herceqovina,CIO Sydney NS,office,,9,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Bosnia-Herceqovina,Etobicoke,office,,3,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Bosnia-Herceqovina,Halifax,office,,4,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Bosnia-Herceqovina,Montreal Immiaration,office,,1,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Bosnia-Herceqovina,Vancouver Immiaration,office,,1,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Bosnia-Herceqovina,Whitehorse IRCC,office,,1,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,"Botswana, Republic of",,citizenship,,2,0,2,reconciled,empty,agree
43,Economic,Security Screening,"Botswana, Republic of",Vancouver Immiaration,office,,2,,,ok_group,empty,agree
43,Economic,Security Screening,Brazil,,citizenship,96,638,36,618,MISMATCH,agree,agree
43,Economic,Security Screening,Brazil,Calaary Citizenship and Immiaration Canada,office,,6,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Brazil,Case Processing Centre Edmonton,office,2,32,,,IN_FAILED_GROUP,agree,agree
43,Economic,Security Screening,Brazil,Case Processing Centre Ottawa,office,6,45,,,IN_FAILED_GROUP,agree,agree
43,Economic,Security Screening,Brazil,CIO Sydney NS,office,7,286,,,IN_FAILED_GROUP,majority,agree
43,Economic,Security Screening,Brazil,DN West Virtual Team 1,office,1,1,,,IN_FAILED_GROUP,agree,agree
43,Economic,Security Screening,Brazil,Edmonton IRCC,office,2,29,,,IN_FAILED_GROUP,agree,agree
43,Economic,Security Screening,Brazil,Etobicoke,office,,11,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Brazil,Fredericton IRCC,office,,2,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Brazil,Halifax,office,4,21,,,IN_FAILED_GROUP,agree,agree
43,Economic,Security Screening,Brazil,HM Toronto,office,6,28,,,IN_FAILED_GROUP,agree,agree
43,Economic,Security Screening,Brazil,HM Vancouver,office,,3,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Brazil,London,office,,2,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Brazil,Mexico City,office,,7,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Brazil,Montreal Immiaration,office,1,26,,,IN_FAILED_GROUP,agree,agree
43,Economic,Security Screening,Brazil,Niagara Falls IRCC,office,,1,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Brazil,Ottawa,office,,1,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Brazil,RROC,office,1,3,,,IN_FAILED_GROUP,agree,agree
43,Economic,Security Screening,Brazil,Vancouver Immiaration,office,2,7,,,IN_FAILED_GROUP,agree,majority
43,Economic,Security Screening,Brazil,Whitehorse IRCC,office,,92,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Brazil,Windsor,office,,1,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Brazil,Winnipeq,office,4,14,,,IN_FAILED_GROUP,agree,agree
43,Economic,Security Screening,Bulaaria,,citizenship,,3,0,5,MISMATCH,empty,majority
43,Economic,Security Screening,Bulaaria,Case Processing Centre Ottawa,office,,1,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Bulaaria,CIO Sydney NS,office,,1,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Bulaaria,Edmonton IRCC,office,,1,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Bulaaria,Vancouver Immiaration,office,,2,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Burkina-Faso,,citizenship,,28,8,28,MISMATCH,none,agree
43,Economic,Security Screening,Burkina-Faso,Case Processing Centre Ottawa,office,,4,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Burkina-Faso,CIO Sydney NS,office,4,10,,,IN_FAILED_GROUP,agree,agree
43,Economic,Security Screening,Burkina-Faso,Dakar,office,,3,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Burkina-Faso,Montreal Immiaration,office,1,1,,,IN_FAILED_GROUP,agree,agree
43,Economic,Security Screening,Burkina-Faso,Paris,office,2,3,,,IN_FAILED_GROUP,agree,agree
43,Economic,Security Screening,Burkina-Faso,RROC,office,1,4,,,IN_FAILED_GROUP,agree,agree
43,Economic,Security Screening,Burkina-Faso,Vancouver Immiaration,office,,1,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Burkina-Faso,Whitehorse IRCC,office,,2,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Burundi,,citizenship,7,25,7,25,reconciled,agree,agree
43,Economic,Security Screening,Burundi,Bogota,office,1,1,,,ok_group,agree,agree
43,Economic,Security Screening,Burundi,CIO Sydney NS,office,4,9,,,ok_group,agree,agree
43,Economic,Security Screening,Burundi,Dar-Es-Salaam,office,,1,,,ok_group,empty,agree
43,Economic,Security Screening,Burundi,Mexico City,office,,1,,,ok_group,empty,agree
43,Economic,Security Screening,Burundi,Paris,office,,11,,,ok_group,empty,agree
43,Economic,Security Screening,Burundi,RROC,office,2,2,,,ok_group,agree,agree
43,Economic,Security Screening,Cambodia,,citizenship,,3,0,3,reconciled,empty,agree
43,Economic,Security Screening,Cambodia,Montreal Immiaration,office,,2,,,ok_group,empty,agree
43,Economic,Security Screening,Cambodia,Whitehorse IRCC,office,,1,,,ok_group,empty,agree
43,Economic,Security Screening,Central African Republic,,citizenship,1,2,1,2,reconciled,agree,agree
43,Economic,Security Screening,Central African Republic,Case Processing Centre Ottawa,office,1,1,,,ok_group,agree,agree
43,Economic,Security Screening,Central African Republic,Etobicoke,office,,1,,,ok_group,empty,agree
43,Economic,Security Screening,"Chad, Republic of",,citizenship,1,4,1,4,reconciled,agree,agree
43,Economic,Security Screening,"Chad, Republic of",Case Processing Centre Ottawa,office,1,1,,,ok_group,agree,agree
43,Economic,Security Screening,"Chad, Republic of",Dakar,office,,1,,,ok_group,empty,agree
43,Economic,Security Screening,"Chad, Republic of",Montreal Immiaration,office,,1,,,ok_group,empty,agree
43,Economic,Security Screening,"Chad, Republic of",Whitehorse IRCC,office,,1,,,ok_group,empty,agree
43,Economic,Security Screening,Chile,,citizenship,4,37,4,35,MISMATCH,agree,majority
43,Economic,Security Screening,Chile,Calaary Citizenship and Immiaration Canada,office,,1,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Chile,Case Processing Centre Edmonton,office,,2,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Chile,Case Processing Centre Ottawa,office,,2,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Chile,CIO Sydney NS,office,1,4,,,IN_FAILED_GROUP,agree,agree
43,Economic,Security Screening,Chile,Etobicoke,office,,3,,,IN_FAILED_GROUP,empty,majority
43,Economic,Security Screening,Chile,Halifax,office,,2,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Chile,London,office,,2,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Chile,Montreal Immiaration,office,2,4,,,IN_FAILED_GROUP,agree,agree
43,Economic,Security Screening,Chile,Vancouver Immiaration,office,,3,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Chile,Whitehorse IRCC,office,,10,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,Chile,Winnipeq,office,1,2,,,IN_FAILED_GROUP,agree,agree
43,Economic,Security Screening,Colombia,,citizenship,102,423,102,423,reconciled,agree,agree
43,Economic,Security Screening,Colombia,Case Processing Centre Edmonton,office,4,21,,,ok_group,agree,agree
43,Economic,Security Screening,Colombia,Case Processing Centre Ottawa,office,4,24,,,ok_group,agree,agree
43,Economic,Security Screening,Colombia,CIO Sydney NS,office,64,173,,,ok_group,agree,majority
43,Economic,Security Screening,Colombia,DN West Virtual Team 1,office,1,1,,,ok_group,agree,agree
43,Economic,Security Screening,Colombia,Edmonton IRCC,office,,15,,,ok_group,empty,agree
43,Economic,Security Screening,Colombia,Etobicoke,office,4,24,,,ok_group,agree,agree
43,Economic,Security Screening,Colombia,Halifax,office,3,16,,,ok_group,agree,agree
43,Economic,Security Screening,Colombia,HM-New Ineliaibility,office,,1,,,ok_group,empty,agree
43,Economic,Security Screening,Colombia,London,office,,1,,,ok_group,empty,agree
43,Economic,Security Screening,Colombia,Mexico City,office,,4,,,ok_group,empty,agree
43,Economic,Security Screening,Colombia,Montreal Immiaration,office,4,14,,,ok_group,agree,agree
43,Economic,Security Screening,Colombia,RROC,office,1,6,,,ok_group,agree,agree
43,Economic,Security Screening,Colombia,Vancouver Immiaration,office,7,30,,,ok_group,agree,agree
43,Economic,Security Screening,Colombia,Whitehorse IRCC,office,,58,,,ok_group,empty,agree
43,Economic,Security Screening,Colombia,Windsor,office,3,4,,,ok_group,agree,agree
43,Economic,Security Screening,Colombia,Winnipeq,office,7,31,,,ok_group,agree,agree
43,Economic,Security Screening,Comoros,,citizenship,,3,0,3,reconciled,empty,agree
43,Economic,Security Screening,Comoros,CIO Sydney NS,office,,2,,,ok_group,empty,agree
43,Economic,Security Screening,Comoros,Whitehorse IRCC,office,,1,,,ok_group,empty,agree
43,Economic,Security Screening,"Condo, Democratic Republic of the",,citizenship,2,40,9,38,MISMATCH,agree,agree
43,Economic,Security Screening,"Condo, Democratic Republic of the",Case Processing Centre Edmonton,office,2,3,,,IN_FAILED_GROUP,agree,majority
43,Economic,Security Screening,"Condo, Democratic Republic of the",Case Processing Centre Ottawa,office,2,9,,,IN_FAILED_GROUP,agree,agree
43,Economic,Security Screening,"Condo, Democratic Republic of the",CIO Sydney NS,office,3,11,,,IN_FAILED_GROUP,agree,agree
43,Economic,Security Screening,"Condo, Democratic Republic of the",Dakar,office,,1,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,"Condo, Democratic Republic of the",RROC,office,2,3,,,IN_FAILED_GROUP,agree,agree
43,Economic,Security Screening,"Condo, Democratic Republic of the",Vancouver Immiaration,office,,4,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,"Condo, Democratic Republic of the",Whitehorse IRCC,office,,4,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,"Condo, Democratic Republic of the",Winnipeq,office,,2,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,"Condo, Democratic Republic of the",Yellowknife,office,,1,,,IN_FAILED_GROUP,empty,agree
43,Economic,Security Screening,"Condo, People's Republic of the",,citizenship,3,7,3,7,reconciled,agree,agree
43,Economic,Security Screening,"Condo, People's Republic of the",Case Processing Centre Ottawa,office,,1,,,ok_group,empty,agree
43,Economic,Security Screening,"Condo, People's Republic of the",CIO Sydney NS,office,2,3,,,ok_group,agree,agree
43,Economic,Security Screening,"Condo, People's Republic of the",Dakar,office,,1,,,ok_group,empty,agree
43,Economic,Security Screening,"Condo, People's Republic of the",RROC,office,1,1,,,ok_group,agree,agree
43,Economic,Security Screening,"Condo, People's Republic of the",Vancouver Immiaration,office,,1,,,ok_group,empty,agree
43,Economic,Security Screening,Costa Rica,,citizenship,1,7,1,7,reconciled,agree,agree
43,Economic,Security Screening,Costa Rica,Case Processing Centre Ottawa,office,,1,,,ok_group,empty,agree
43,Economic,Security Screening,Costa Rica,Edmonton IRCC,office,1,1,,,ok_group,agree,agree
43,Economic,Security Screening,Costa Rica,Etobicoke,office,,1,,,ok_group,empty,agree
43,Economic,Security Screening,Costa Rica,Whitehorse IRCC,office,,4,,,ok_group,empty,agree
43,Economic,Security Screening,Croatia,,citizenship,1,,1,32,MISMATCH,agree,none
44,Economic,Security Screening,Croatia,Calaary Citizenship and Immiaration Canada,office,,2,,,IN_FAILED_GROUP,empty,agree
44,Economic,Security Screening,Croatia,Case Processing Centre Edmonton,office,,4,,,IN_FAILED_GROUP,empty,agree
44,Economic,Security Screening,Croatia,Case Processing Centre Ottawa,office,,2,,,IN_FAILED_GROUP,empty,agree
44,Economic,Security Screening,Croatia,CIO Sydney NS,office,,11,,,IN_FAILED_GROUP,empty,agree
44,Economic,Security Screening,Croatia,Etobicoke,office,,1,,,IN_FAILED_GROUP,empty,agree
44,Economic,Security Screening,Croatia,Montreal Immiaration,office,,3,,,IN_FAILED_GROUP,empty,agree
44,Economic,Security Screening,Croatia,Vancouver Immiaration,office,,2,,,IN_FAILED_GROUP,empty,agree
44,Economic,Security Screening,Croatia,Whitehorse IRCC,office,,4,,,IN_FAILED_GROUP,empty,agree
44,Economic,Security Screening,Croatia,Winnipeq,office,1,3,,,IN_FAILED_GROUP,agree,agree
44,Economic,Security Screening,Cuba,,citizenship,2,33,7,33,MISMATCH,agree,agree
44,Economic,Security Screening,Cuba,Case Processing Centre Edmonton,office,,2,,,IN_FAILED_GROUP,empty,agree
44,Economic,Security Screening,Cuba,Case Processing Centre Ottawa,office,,3,,,IN_FAILED_GROUP,empty,agree
44,Economic,Security Screening,Cuba,CIO Sydney NS,office,3,10,,,IN_FAILED_GROUP,agree,agree
44,Economic,Security Screening,Cuba,Edmonton IRCC,office,,2,,,IN_FAILED_GROUP,empty,agree
44,Economic,Security Screening,Cuba,Mexico City,office,,7,,,IN_FAILED_GROUP,empty,agree
44,Economic,Security Screening,Cuba,Montreal Immiaration,office,1,1,,,IN_FAILED_GROUP,agree,agree
44,Economic,Security Screening,Cuba,Port of Spain,office,,1,,,IN_FAILED_GROUP,empty,agree
44,Economic,Security Screening,Cuba,RROC,office,3,3,,,IN_FAILED_GROUP,agree,agree
44,Economic,Security Screening,Cuba,Whitehorse IRCC,office,,4,,,IN_FAILED_GROUP,empty,agree
44,Economic,Security Screening,Cyprus,,citizenship,,1,0,1,reconciled,empty,agree
44,Economic,Security Screening,Cyprus,Case Processing Centre Ottawa,office,,1,,,ok_group,empty,agree
44,Economic,Security Screening,Czech Republic,,citizenship,2,13,2,13,reconciled,agree,agree
44,Economic,Security Screening,Czech Republic,Case Processing Centre Edmonton,office,,2,,,ok_group,empty,agree
44,Economic,Security Screening,Czech Republic,Case Processing Centre Ottawa,office,1,1,,,ok_group,agree,agree
44,Economic,Security Screening,Czech Republic,CIO Sydney NS,office,,1,,,ok_group,empty,agree
44,Economic,Security Screening,Czech Republic,RROC,office,,1,,,ok_group,empty,agree
44,Economic,Security Screening,Czech Republic,Vancouver Immiaration,office,1,4,,,ok_group,agree,agree
44,Economic,Security Screening,Czech Republic,Whitehorse IRCC,office,,2,,,ok_group,empty,agree
44,Economic,Security Screening,Czech Republic,Winnipeq,office,,2,,,ok_group,empty,agree
44,Economic,Security Screening,Democratic Republic of Sudan,,citizenship,8,52,8,52,reconciled,agree,agree
44,Economic,Security Screening,Democratic Republic of Sudan,Cairo,office,,3,,,ok_group,empty,agree
44,Economic,Security Screening,Democratic Republic of Sudan,Case Processing Centre Edmonton,office,2,3,,,ok_group,agree,agree
44,Economic,Security Screening,Democratic Republic of Sudan,Case Processing Centre Ottawa,office,2,19,,,ok_group,agree,agree
44,Economic,Security Screening,Democratic Republic of Sudan,CIO Sydney NS,office,3,13,,,ok_group,agree,agree
